Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United States,USA,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19253E+11,3.34928E+11,3.46753E+11,3.66924E+11,3.58121E+11,3.83625E+11,4.05028E+11,4.42347E+11,4.71698E+11,5.11478E+11,5.18023E+11,5.2196E+11,4.71536E+11,5.09119E+11,5.445E+11,5.72832E+11,6.09932E+11,6.44207E+11,6.58852E+11,6.64726E+11,6.82193E+11,,
United States,USA,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19253E+11,3.34928E+11,3.46753E+11,3.66924E+11,3.58121E+11,3.83625E+11,4.05028E+11,4.42347E+11,4.71698E+11,5.11478E+11,5.18023E+11,5.2196E+11,4.71536E+11,5.09119E+11,5.445E+11,5.72832E+11,6.09932E+11,6.44207E+11,6.58852E+11,6.64726E+11,6.82193E+11,,
United States,USA,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,-24006581511,-12914664859,-1154410786,3426927202,9082112015,8275826564,-18511681351,-15835354366,-14798938042,-25569470960,29061842100,32813726900,35397448800,49373398100,55113234500,42336723300,51994657300,58750616800,58331767700,79344982100,76949296600,67859577200,71126679500,69818264600,66113471800,44874127700,29389165300,29473012600,36880585500,38823384800,52268931500,46129823200,44357548000,43493133800,31399109300,37409359000,40608957600,30210676200,22421362100,32380482200,43308644000,59187740100,54156121200,68466790400,89150377900,85903166400,53905945600,1.13432E+11,1.56309E+11,1.4395E+11,1.9572E+11,2.30786E+11,2.22847E+11,2.18179E+11,2.2472E+11,2.09608E+11,1.97961E+11,2.19966E+11,,
United States,USA,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-3100000000,-3500000000,-4100000000,-4500000000,-4900000000,-5300000000,-5100000000,-5400000000,-6100000000,-6100000000,6393000000,7594000000,8558000000,12619000000,15520000000,13004000000,16847000000,20292000000,21581000000,31931000000,34185000000,32935000000,36510000000,37085000000,36290000000,25365000000,16957000000,17488000000,22657000000,24789000000,34692000000,31586000000,31077000000,31158000000,22966000000,27952000000,30869000000,23300000000,17411000000,25536000000,35024000000,48749000000,45243000000,58360000000,78184000000,77955000000,50450000000,1.09024E+11,1.54608E+11,1.41937E+11,1.9572E+11,2.36378E+11,2.32301E+11,2.30732E+11,2.41679E+11,2.2624E+11,2.15322E+11,2.43667E+11,,
United States,USA,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-3100000000,-3500000000,-4100000000,-4500000000,-4900000000,-5300000000,-5100000000,-5400000000,-6100000000,-6100000000,6393000000,7594000000,8558000000,12619000000,15520000000,13004000000,16847000000,20292000000,21581000000,31931000000,34185000000,32935000000,36510000000,37085000000,36290000000,25365000000,16957000000,17488000000,22657000000,24789000000,34692000000,31586000000,31077000000,31158000000,22966000000,27952000000,30869000000,23300000000,17411000000,25536000000,35024000000,48749000000,45243000000,58360000000,78184000000,77955000000,50450000000,1.09024E+11,1.54608E+11,1.41937E+11,1.9572E+11,2.36378E+11,2.32301E+11,2.30732E+11,2.41679E+11,2.2624E+11,2.15322E+11,2.43667E+11,,
United States,USA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,21.55952233,21.47821608,22.10881003,23.78586422,22.68342261,20.91525689,21.46457907,22.20819607,23.42848419,23.51992552,22.19705478,23.35466763,21.78403003,19.79258335,21.90635903,20.36110338,18.95654912,19.61686558,20.63144832,19.74650718,18.75604547,18.81001518,17.68152195,17.04342268,17.85203059,18.74779787,19.6380793,20.83214636,21.37768688,20.94885625,20.82175252,19.7033471,18.39808799,17.45991813,17.79166685,18.21780734,19.31383316,17.62610652,15.31699097,13.99404369,15.51819516,16.54999889,18.83655995,19.26164461,20.42714174,20.20053179,18.70420587,19.01038813,,
United States,USA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,21.53833123,21.51375066,22.08468989,23.67835133,22.56576321,20.91960246,21.50830952,22.19919622,23.44586221,23.63807387,22.27698446,23.39227568,21.60531617,19.90139916,21.93526659,20.49765271,19.22137214,19.72385718,20.55429765,19.89887791,18.94942471,18.99938492,17.91467024,17.35927344,18.14329233,18.90882017,19.70450441,20.80373671,21.20769016,20.82196605,20.55804109,19.40645451,18.20185312,17.35085429,17.64680947,18.03374139,18.95926559,17.51538312,15.34644929,14.04285718,15.38002646,16.24724209,18.30137887,18.82310899,19.81567045,19.68075361,18.36816158,18.64032686,,
United States,USA,Gross savings (current LCU),NY.GNS.ICTR.CN,,,,,,,,,,,2.31399E+11,2.50189E+11,2.82796E+11,3.39038E+11,3.50514E+11,3.52402E+11,4.0212E+11,4.62336E+11,5.50944E+11,6.17947E+11,6.34238E+11,7.48994E+11,7.28412E+11,7.1927E+11,8.84494E+11,8.83464E+11,8.6814E+11,9.52441E+11,1.08035E+12,1.11402E+12,1.11845E+12,1.15835E+12,1.15289E+12,1.16893E+12,1.30092E+12,1.43228E+12,1.58541E+12,1.78689E+12,1.93742E+12,2.01751E+12,2.13472E+12,2.08497E+12,2.01209E+12,2.0006E+12,2.17303E+12,2.37499E+12,2.66813E+12,2.5473E+12,2.25357E+12,2.02199E+12,2.3265E+12,2.5723E+12,3.05096E+12,3.23304E+12,3.57919E+12,3.6804E+12,3.49903E+12,3.70425E+12,,
United States,USA,Gross savings (current US$),NY.GNS.ICTR.CD,,,,,,,,,,,2.31399E+11,2.50189E+11,2.82796E+11,3.39038E+11,3.50514E+11,3.52402E+11,4.0212E+11,4.62336E+11,5.50944E+11,6.17947E+11,6.34238E+11,7.48994E+11,7.28412E+11,7.1927E+11,8.84494E+11,8.83464E+11,8.6814E+11,9.52441E+11,1.08035E+12,1.11402E+12,1.11845E+12,1.15835E+12,1.15289E+12,1.16893E+12,1.30092E+12,1.43228E+12,1.58541E+12,1.78689E+12,1.93742E+12,2.01751E+12,2.13472E+12,2.08497E+12,2.01209E+12,2.0006E+12,2.17303E+12,2.37499E+12,2.66813E+12,2.5473E+12,2.25357E+12,2.02199E+12,2.3265E+12,2.5723E+12,3.05096E+12,3.23304E+12,3.57919E+12,3.6804E+12,3.49903E+12,3.70425E+12,,
United States,USA,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37153.71385,36596.53567,37350.05825,37867.1096,38858.31595,39448.96761,40470.30673,41718.20205,43048.60332,44612.46397,45974.49362,46031.78386,46379.49069,47343.22569,48752.14196,49979.76343,50795.26668,51457.27914,51048.33605,49291.56219,50296.80719,50812.65339,51533.18136,52091.51819,52982.32716,54039.32784,54443.2198,55350.51022,,
United States,USA,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,5.713217074,7.854390424,7.913694979,7.266056304,6.989005337,6.980689989,6.579926543,7.736073022,8.239906206,9.09360884,9.423750398,11.12624747,10.20715002,10.16615074,9.536248436,8.753379789,8.124084482,7.968085615,7.183780996,10.66655169,7.458204977,7.906537072,6.742831373,7.384407366,6.31883035,6.337778685,5.657637003,5.597690592,5.704844353,4.240693227,4.396297854,4.392576805,4.104531986,3.963571062,4.147411751,4.459824568,4.804827744,7.713656388,8.525625455,7.878110794,7.306237838,9.818526116,7.900283013,7.010125417,6.476358866,6.036636137,5.85106383,
United States,USA,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,12220000000,19160000000,21970000000,21190000000,21740000000,25920000000,27410000000,37800000000,44980000000,58180000000,62160000000,72690000000,73320000000,80460000000,78490000000,79640000000,78200000000,83390000000,77990000000,1.237E+11,86190000000,97860000000,89710000000,1.0595E+11,96680000000,1.0555E+11,1.0167E+11,1.0665E+11,1.2033E+11,87600000000,83600000000,84500000000,84500000000,92700000000,1.068E+11,1.205E+11,1.258E+11,1.751E+11,2.106E+11,2.045E+11,1.99E+11,3.111E+11,2.624E+11,2.437E+11,2.271E+11,2.32E+11,2.068E+11,
United States,USA,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,-1.351721119,-1.010259749,-0.100954995,-2.398949732,-3.40448337,-2.053966086,-1.743494533,-0.666074431,-1.769498342,-1.488910965,-3.139253105,-5.205229004,-4.046697888,-4.277734462,-4.570892284,-2.968766574,-2.981415993,-2.621606004,-3.666522224,-4.370320921,-4.42355115,-3.696549086,-2.791044506,-1.978729929,-1.380878426,-0.231068192,0.800633956,1.286827133,2.233342612,0.01512027,-2.844623989,-4.077413651,-3.828478546,-3.037592455,-2.105741459,-2.442592393,-5.260709592,-10.2111346,-10.03131477,-8.978560193,-7.329749098,-4.154341764,-3.717665923,-3.204294772,-3.764328402,-2.646597774,-5.076583017,
United States,USA,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,-17290000000,-14400000000,-1560000000,-40420000000,-63780000000,-42760000000,-41000000000,-17500000000,-50560000000,-47750000000,-1.0497E+11,-1.8916E+11,-1.6339E+11,-1.8561E+11,-2.0933E+11,-1.4414E+11,-1.5612E+11,-1.479E+11,-2.1864E+11,-2.6913E+11,-2.8843E+11,-2.5353E+11,-2.0339E+11,-1.5117E+11,-1.1148E+11,-19820000000,72560000000,1.2393E+11,2.2897E+11,1600000000,-3.111E+11,-4.672E+11,-4.676E+11,-3.96E+11,-2.909E+11,-3.53E+11,-7.74E+11,-1.4754E+12,-1.5039E+12,-1.3955E+12,-1.1872E+12,-6.973E+11,-6.514E+11,-5.838E+11,-7.042E+11,-5.157E+11,-1.0404E+12,
United States,USA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,0.275191344,0.228010013,0.184437011,0.236808744,0.275967059,0.286767482,0.334240659,0.342552565,0.33003104,0.433733016,0.402537361,0.380293217,0.367048551,0.343398758,0.312688948,0.333455882,0.333241795,0.309133257,0.313425267,0.317953716,0.328817865,0.325286988,0.316855389,0.226185441,0.327630376,0.257299445,0.30674785,0.390938768,0.416002369,1.483884429,1.599609517,1.657941671,1.669342733,1.638397595,1.566971328,1.667280354,1.683814486,1.856801464,1.937553218,1.831272413,1.689108328,1.530284825,1.432825201,1.227824503,1.328735227,,,
United States,USA,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,3520000000,3250000000,2850000000,3990000000,5170000000,5970000000,7860000000,9000000000,9430000000,13910000000,13460000000,13820000000,14820000000,14900000000,14320000000,16190000000,17450000000,17440000000,18690000000,19580000000,21440000000,22310000000,23090000000,17280000000,26450000000,22070000000,27800000000,37650000000,42650000000,1.57022E+11,1.7494E+11,1.89971E+11,2.03889E+11,2.13592E+11,2.16471E+11,2.40953E+11,2.47737E+11,2.68288E+11,2.90479E+11,2.84627E+11,2.73585E+11,2.56856E+11,2.51056E+11,2.23701E+11,2.48569E+11,,,
United States,USA,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,1.614403765,1.262824686,0.131370924,3.150921358,4.419209442,2.681780322,2.636078685,1.515604792,2.681195965,2.644181149,4.149783374,5.932519143,4.31145828,4.621824627,5.088837943,3.059596743,3.082629833,2.472711545,3.684298082,4.488538645,4.749761783,3.614899281,2.556662087,2.255833274,1.59058664,0.436021714,-0.57995205,-0.925481339,-2.188962524,0.639776438,2.944290982,4.835819571,3.920997381,3.481725291,2.139039537,2.569911656,9.293920279,10.64715296,11.31799648,7.717508385,7.686605144,5.199927566,4.368285995,4.168107999,4.73882012,3.321975449,6.131032834,
United States,USA,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,20650000000,18000000000,2030000000,53090000000,82790000000,55830000000,61990000000,39820000000,76610000000,84800000000,1.3876E+11,2.1559E+11,1.7408E+11,2.0054E+11,2.3305E+11,1.4855E+11,1.6142E+11,1.395E+11,2.197E+11,2.7641E+11,3.097E+11,2.4793E+11,1.8631E+11,1.7234E+11,1.2841E+11,37400000000,-52560000000,-89130000000,-2.2442E+11,67700000000,3.22E+11,5.541E+11,4.789E+11,4.539E+11,2.955E+11,3.714E+11,1.3674E+12,1.5384E+12,1.6968E+12,1.1995E+12,1.245E+12,8.728E+11,7.654E+11,7.594E+11,8.865E+11,6.473E+11,1.2565E+12,
United States,USA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1284002,40.93394357,44.06159728,46.05014442,48.24614033,47.35348217,47.20953529,46.74176855,44.1174698,41.12914894,37.72927727,33.26312025,15.16584848,53.83102066,56.24164635,56.67838968,56.54996127,55.47113683,55.74597147,64.06222989,76.17793633,85.46427386,90.05478502,94.16341347,96.07560257,96.37227069,96.84792138,99.01711453,,,
United States,USA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20746E+12,2.44095E+12,2.71337E+12,3.00262E+12,3.30899E+12,3.45076E+12,3.60669E+12,3.77352E+12,3.7842E+12,3.72746E+12,3.63358E+12,3.41025E+12,1.60482E+12,5.88719E+12,6.44431E+12,6.92255E+12,7.37222E+12,7.66312E+12,8.05633E+12,9.42538E+12,1.10069E+13,1.28128E+13,1.39968E+13,1.52517E+13,1.61261E+13,1.68861E+13,1.7645E+13,1.85233E+13,,,
United States,USA,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148894459,0.017775858,0.118217725,0.326210633,-0.081649804,-0.234382419,0.277103345,0.209708214,0.204953522,0.220681906,0.361345794,0.044380089,0.494243836,0.06766383,0.297602323,0.033568781,0.225518228,-0.112923915,-0.003459763,3.474515172,0.861655319,1.584172657,-1.175480435,0.69580755,1.295811464,0.989627373,1.296976455,1.217713732,1.017685357,1.307205488,
United States,USA,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8400000000,1060000000,7280000000,21270000000,-5600000000,-17080000000,21170000000,16930000000,17580000000,20000000000,34800000000,4550000000,52300000000,7400000000,34100000000,4100000000,29400000000,-15600000000,-500000000,5.112E+11,1.245E+11,2.375E+11,-1.827E+11,1.127E+11,2.175E+11,1.734E+11,2.363E+11,2.278E+11,1.983E+11,2.679E+11,
United States,USA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44182,2.47091,2.49675,2.54174,2.6205,2.63832,2.54968,2.55287,2.48995,2.50599,2.55002,2.62692,2.76683,2.81859,2.74046,2.76965,2.68859,2.72486,2.73389,2.73222,2.77191,2.80161,,
United States,USA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.95786285,,,93.58380127,,,93.12218475,,
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.13461304,,,87.56351471,,,86.94441986,,
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.93979645,,,94.34539032,,,94.37926483,,
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.19232941,,,59.86342621,,,64.56885529,,
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.70218658,,,94.83546448,,,94.21304321,,
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.98194122,,,92.36125946,,,93.57034302,,
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.06905365,,,94.79771423,,,92.68624878,,
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.19735718,,,97.36672974,,,98.36721802,,
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.57781219,,,87.69114685,,,85.21856689,,
United States,USA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,70.87483112,75.08011696,75.55093829,80.29437955,83.14270949,86.13702154,83.50616802,87.01833295,87.85058724,86.75950943,87.67668434,91.11707885,95.79130338,94.83886997,92.28667856,90.47470672,89.88468586,90.17645152,91.63124374,92.94549691,94.35486599,89.23797984,92.61092632,96.1092728,96.79606787,103.684613,110.1617105,112.619055,113.6908621,117.5399525,114.7914257,119.1776729,118.2431638,120.9945322,120.1830353,130.1685995,137.6657111,146.5798201,157.8046359,171.6233134,162.5981392,170.851172,162.2957763,177.3723459,184.8579609,188.6700689,198.2978481,206.6707388,188.0974235,193.655622,188.4476137,179.7554444,180.6789004,192.8352513,193.9487574,188.3942881,191.459416,198.860071,186.0253331,
United States,USA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,101.0841078,106.4603761,106.2582594,110.3358766,112.3764511,114.0208457,109.4892355,113.9736538,114.3778021,110.7013665,70.61817586,72.73159634,75.52298082,77.08639685,77.68079195,76.22742898,75.82224305,76.93592068,76.38173005,76.36863071,76.15013018,74.64934977,75.92671069,77.25973146,79.09321671,80.98631037,84.65668959,85.56566496,84.65638283,82.15030187,79.24009549,76.72578798,74.23141508,73.10227994,72.49202578,74.51027514,74.71450326,76.22612049,78.91514354,80.69562843,81.97074542,86.62982098,88.32728984,89.27767953,89.72956081,91.83778032,94.43655068,98.66435521,101.9203228,103.1710373,97.48492449,99.76210087,99.18992626,103.7672587,105.1609,104.1474597,106.4163142,107.0242574,103.1332421,
United States,USA,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5925551,171.2943224,186.8545884,194.4471764,198.4680284,208.390849,217.4564469,199.005131,206.0904363,200.5315939,191.8335715,193.1913662,204.2742618,205.4886031,199.7700384,202.5202828,209.8840691,196.3295654,
United States,USA,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,23.79753359,24.51269306,23.3625847,22.39586596,21.59259259,20.2061315,18.65570552,18.81327608,18.07214854,15.97656633,16.27257168,15.53994076,14.54573883,13.13891913,12.52599106,14.5050994,15.5964625,14.68475271,13.2162839,12.43404912,13.24988879,13.99613725,16.85249877,18.58417551,19.28268014,20.73748225,22.98062879,23.42269086,21.9688078,21.87796681,22.57148243,25.37861743,27.37885692,27.88859876,27.07532733,27.07890011,24.93312996,24.3891777,23.16371079,21.02512306,20.15677298,19.76673439,21.23167999,20.68960483,19.55571207,18.82530408,18.62548282,18.87394802,17.85724902,22.26516059,24.21345039,32.97252695,33.9963154,34.79127173,36.51718493,35.71449167,38.2936061,39.81073468,39.24907479,
United States,USA,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,1.874166667,2.124166667,1.721666667,1.343333333,0.9475,0.586666667,0.743333333,1.301666667,0.965833333,1.263333333,1.473333333,1.383333333,1.179166667,0.995,2.923333333,2.0375,1.840833333,1.56,1.833333333,2.623333333,3.650833333,4.7925,4.135833333,2.174166667,2.469166667,2.444166667,2.36,2.3775,2.643333333,2.759166667,2.499166667,3.054166667,2.791666667,2.980833333,2.868333333,3.315833333,3.246666667,3.371666667,3.535,3.336666667,3.394166667,3.47,3.0625,3.109166667,2.966666667,3.0375,3.235833333,3.64,3.6275,3.09,3.115833333,3.1925,3.1625,3.190833333,3.215,3.200833333,3.185833333,3.196666667,,
United States,USA,Real interest rate (%),FR.INR.RINR,,3.107884875,3.215345976,3.374882242,2.951669,2.565913126,2.649420629,2.406227032,1.863911247,2.851773364,2.280321199,0.622615407,0.887217688,2.409732335,1.651069705,-1.281427035,1.266891595,0.575074756,1.889901104,4.034513098,5.716428328,8.594585289,8.177395439,6.618174451,8.141074845,6.563326292,6.193866159,5.59256508,5.590367092,6.690695342,6.039744376,4.91535245,3.884240017,3.546688729,4.898356138,6.594068899,6.324007949,6.603407039,7.148191875,6.457134914,6.844844183,4.626756868,3.045071183,2.224101122,1.604588938,2.98135678,4.786447648,5.223405889,3.082411292,2.468828896,2.060736709,1.137338321,1.307083113,1.469299287,1.332891842,2.167480568,2.391984287,1.958659371,,
United States,USA,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Lending interest rate (%),FR.INR.LEND,4.820833333,4.5,4.5,4.5,4.5,4.535,5.625,5.633333333,6.3125,7.951666667,7.91,5.723333333,5.248333333,8.021666667,10.79833333,7.8625,6.84,6.824166667,9.056666667,12.66583333,15.26583333,18.87,14.86083333,10.79416667,12.0425,9.933333333,8.3325,8.203333333,9.315,10.87333333,10.00916667,8.463333333,6.251666667,6,7.138333333,8.829166667,8.270833333,8.441666667,8.354166667,7.994166667,9.233333333,6.921666667,4.675,4.1225,4.34,6.189166667,7.9575,8.05,5.0875,3.25,3.25,3.25,3.25,3.25,3.25,3.26,3.511666667,3.896666667,,
United States,USA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.457975986,1.070724148,1.198773348,1.239669421,1.278911565,1.585169264,3.015075377,2.772785623,4.271796153,5.4623862,5.838255338,4.292766688,3.272278247,6.177760064,11.0548048,9.143146865,5.744812635,6.501683995,7.630963839,11.25447113,13.54920197,10.33471534,6.131427,3.212435233,4.300535475,3.545644152,1.898047722,3.664563218,4.077741107,4.82700303,5.39795644,4.234963965,3.028819678,2.951656966,2.607441592,2.805419689,2.9312042,2.337689937,1.552279099,2.188027197,3.376857271,2.826171119,1.586031627,2.270094973,2.677236693,3.392746845,3.225944101,2.852672482,3.839100297,-0.355546266,1.640043442,3.156841569,2.069337265,1.464832656,1.622222977,0.118627136,1.261583206,2.130110004,2.442583297,
United States,USA,Consumer price index (2010 = 100),FP.CPI.TOTL,13.56306078,13.70828375,13.872615,14.04458957,14.22420745,14.44968521,14.88535411,15.29809307,15.95159642,16.82293422,17.80510008,18.56943148,19.17707495,20.36178863,22.61274461,24.68026107,26.09809582,27.79491154,29.91593119,33.28281103,37.79236632,41.6980998,44.25478835,45.67644476,47.64077647,49.32994887,50.26625484,52.10829353,54.23313484,56.8509699,59.91976049,62.45734075,64.34906098,66.24842452,67.9758135,69.88282035,71.93122852,73.61275761,74.75543306,76.39110227,78.97072076,81.20256846,82.49046688,84.36307882,86.62167812,89.56053237,92.44970508,95.08699238,98.73747739,98.38641997,100,103.1568416,105.2915045,106.8338489,108.5669321,108.695722,110.0670089,112.4115573,115.1573032,
United States,USA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,8.194605795,8.9338278,9.317125566,9.031670204,8.621521073,4.719901488,10.27751615,8.779049541,0.95834486,11.18506293,13.95525088,13.59039302,10.17597922,7.850727006,10.17843167,10.20830881,12.03486456,11.27100787,9.792314098,10.67932543,12.06443469,10.03220687,8.27125759,12.53332147,8.293098837,9.375452618,4.064520291,6.790980453,5.317363403,2.677963151,1.500508222,-0.153170227,0.59642863,0.404668959,6.86921921,7.865489455,8.003497514,9.601898069,9.508532583,8.110464485,7.932796166,4.452193306,4.403693664,5.742045727,8.073506121,9.002823932,11.71348938,8.175104501,5.512601154,-2.752339916,6.683355215,4.901693384,4.501113514,5.178399554,3.143039763,3.849431759,4.801953964,4.074287844,
United States,USA,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,16.59053494,18.74969788,22.2870775,24.90317945,27.40098504,32.12005541,34.8617288,38.58516066,35.01947116,37.06926071,46.07076901,53.93527412,44.16447562,29.7028308,19.38384389,27.56530447,29.68642933,27.51873188,23.53334616,12.52542718,11.58614312,17.96192127,17.07201906,21.53718311,28.45578504,27.38726891,25.26483374,22.73911912,27.24118893,24.53614053,24.53679321,27.06606928,29.17648858,26.30272441,26.57537498,26.39908935,31.1935391,40.1425262,40.6310245,47.61051044,54.69920905,58.27716676,50.18922682,44.92168525,45.894886,50.18132981,46.57677283,41.44785224,42.32082606,32.49268232,26.116024,25.35472396,24.88381161,33.29518387,36.1553908,42.21773548,41.44371385,39.06981368,40.78618679,
United States,USA,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,60.04767164,62.66163678,63.54437283,65.82085813,66.82633421,66.93653355,63.96355828,66.71463386,66.35002653,61.90234337,65.40166197,68.67133107,71.03611105,70.23353838,69.87153477,70.60224203,69.98012183,70.55320666,69.49922159,68.29672208,69.50639186,69.39765678,73.23697757,72.96137245,73.89905868,74.46922421,77.17093364,75.74927166,75.00419178,73.31970831,71.223519,70.00324287,66.01336099,63.1321973,59.65884733,60.8150739,62.0770874,63.10258971,65.45841329,67.45598085,68.50483165,71.63700758,72.40028643,72.14616146,71.56995008,72.46571134,74.5413607,79.60088598,84.58089913,90.87354741,85.17091624,87.64475752,88.22604392,88.96825235,89.63996279,88.91752348,89.93207127,90.48639863,89.53793805,
